image_path,pseudo_label,confidence
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_100.jpg,20,0.3741539418697357
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_101.jpg,0,0.23347920179367065
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_102.jpg,27,0.32966381311416626
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_103.jpg,0,0.2396080195903778
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_104.jpg,0,0.37822526693344116
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_105.jpg,20,0.21930699050426483
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_106.jpg,0,0.3680397570133209
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_107.jpg,0,0.38339123129844666
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_108.jpg,27,0.362999826669693
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_10.jpg,0,0.36508646607398987
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_110.jpg,0,0.3313820958137512
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_111.jpg,0,0.36505407094955444
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_112.jpg,27,0.44155076146125793
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_113.jpg,27,0.35416752099990845
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_114.jpg,0,0.24114841222763062
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_115.jpg,27,0.36073529720306396
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_116.jpg,0,0.33982622623443604
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_117.jpg,0,0.507197380065918
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_118.jpg,27,0.37797245383262634
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_119.jpg,5,0.17886799573898315
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_11.jpg,0,0.31093829870224
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_120.jpg,0,0.2991517186164856
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_121.jpg,20,0.2954888343811035
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_122.jpg,0,0.36303359270095825
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_123.jpg,20,0.24806588888168335
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_124.jpg,0,0.30472248792648315
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_125.jpg,0,0.3248336911201477
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_126.jpg,0,0.22507253289222717
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_127.jpg,0,0.5741135478019714
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_128.jpg,0,0.31251609325408936
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_129.jpg,27,0.3923813998699188
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_12.jpg,26,0.37248843908309937
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_130.jpg,0,0.35500964522361755
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_131.jpg,0,0.4264732301235199
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_132.jpg,20,0.3597698509693146
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_133.jpg,0,0.47668659687042236
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_134.jpg,27,0.3614300489425659
