image_path,pseudo_label,confidence
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_100.jpg,20,0.38202372193336487
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_102.jpg,0,0.29509106278419495
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_103.jpg,0,0.2675204873085022
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_104.jpg,0,0.3735869824886322
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_105.jpg,20,0.27086490392684937
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_106.jpg,0,0.793457567691803
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_107.jpg,0,0.5798258781433105
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_108.jpg,0,0.34936919808387756
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_10.jpg,0,0.3262888491153717
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_110.jpg,0,0.6427346467971802
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_111.jpg,0,0.5939817428588867
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_112.jpg,0,0.45563581585884094
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_113.jpg,27,0.27408286929130554
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_115.jpg,0,0.5483670830726624
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_116.jpg,0,0.5374128818511963
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_117.jpg,0,0.5058422684669495
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_118.jpg,27,0.27990904450416565
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_119.jpg,0,0.4150351285934448
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_11.jpg,0,0.6662527918815613
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_120.jpg,0,0.6075281500816345
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_121.jpg,0,0.3316090404987335
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_122.jpg,0,0.7135828137397766
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_123.jpg,0,0.3800855278968811
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_124.jpg,0,0.6571595072746277
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_125.jpg,0,0.4206153154373169
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_126.jpg,0,0.340705007314682
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_127.jpg,0,0.7538416385650635
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_128.jpg,0,0.6293035745620728
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_129.jpg,20,0.30424606800079346
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_12.jpg,26,0.26850491762161255
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_130.jpg,0,0.36594635248184204
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_131.jpg,0,0.5931208729743958
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_132.jpg,0,0.3491482436656952
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_133.jpg,0,0.5221713781356812
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_134.jpg,0,0.3142848014831543
C:\Users\Kalle\Documents\Datasets\oxford-iiit-pet\images\Abyssinian_135.jpg,27,0.31154999136924744
